Complete Duration,0:00:00.153268
Complete Duration,0:00:00.177261
Complete Duration,0:00:00.183062
Complete Duration,0:00:00.137360
Complete Duration,0:00:00.136060
Complete Duration,0:00:00.139906
Complete Duration,0:00:00.134749
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 12:28:15.361220
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 12:28:15.487440
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 12:28:15.619600
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 12:28:15.723063
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 12:28:15.868379
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 12:28:16.001775
Complete Duration,0:00:00.900367
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-30 12:28:17.239814
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-30 12:28:17.340030
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-30 12:28:17.475029
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-30 12:28:17.583588
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-30 12:28:17.728663
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-30 12:28:17.845618
Complete Duration,0:00:00.835511
Complete Duration,0:00:00.120055
Complete Duration,0:00:00.142186
Complete Duration,0:00:00.148648
Complete Duration,0:00:00.169101
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 12:28:47.023000
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 12:28:47.154443
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 12:28:47.300918
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 12:28:47.462217
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 12:28:47.657480
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 12:28:47.765760
Complete Duration,0:00:01.040576
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:28:51.685011
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:28:54.954603
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:28:57.103049
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:28:59.656675
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:29:02.614393
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:29:06.114549
Complete Duration,0:00:16.809988
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:29:09.857035
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:29:12.987315
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:29:17.444762
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:29:21.001689
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:29:24.414762
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:29:27.604885
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:29:30.019699
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:29:32.494777
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:29:33.919683
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:29:35.379956
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:29:37.854501
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:29:40.949887
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:29:43.730693
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:29:46.194634
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:29:48.889686
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:29:51.389959
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:29:53.814591
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:29:56.184974
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:29:58.003782
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:29:59.414641
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:30:01.584605
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:30:03.945403
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:30:06.884906
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:30:09.602103
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:30:13.074811
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:30:16.339949
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:30:18.914659
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:30:21.661367
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:30:23.214973
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:30:24.634687
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:30:27.054618
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:30:30.426164
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:30:32.959641
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:30:35.496811
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:30:38.204751
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:30:40.734819
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:30:43.241395
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:30:46.246731
7.9_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:30:47.691267
7.9_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:30:49.065033
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:30:51.204958
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:30:53.609619
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:30:56.101705
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:30:59.454860
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:31:03.848413
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:31:07.199617
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:31:09.956309
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:31:12.993702
7.6_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:31:14.544976
7.6_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:31:17.009740
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 12:31:21.939679
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 12:31:26.601713
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_2,2022-11-30 12:31:31.634764
Complete Duration,0:00:00.649993
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 12:31:37.468147
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_3,2022-11-30 12:31:43.008297
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:31:52.851798
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 12:31:55.388502
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:32:02.965190
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:32:08.159648
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:32:09.614936
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:32:14.824734
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:32:15.354562
7.2_raw.csv_filtered_by_correlation70_Acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:32:18.034876
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:32:18.871014
7.2_raw.csv_filtered_by_correlation70_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:32:21.834863
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:32:23.914732
Complete Duration,0:00:38.918779
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:32:29.264702
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:33:09.320173
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:33:13.116147
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:33:16.625138
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:33:20.047134
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_5,2022-11-30 12:33:23.515642
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_5,2022-11-30 12:33:26.944946
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:33:31.444684
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:33:35.179902
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:33:39.064716
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:33:42.973298
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_4,2022-11-30 12:33:47.361823
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_4,2022-11-30 12:33:50.665586
Complete Duration,0:00:00.395050
Complete Duration,0:00:00.116646
Complete Duration,0:00:00.097463
Complete Duration,0:00:00.136988
Complete Duration,0:00:00.147057
Complete Duration,0:00:00.152141
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:35:23.010047
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:35:26.072736
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:35:28.867514
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:35:32.112357
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 12:35:35.415812
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 12:35:38.610956
Complete Duration,0:00:18.330857
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:35:39.075367
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:35:39.181816
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:35:39.364779
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:35:39.516607
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:35:39.730435
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:35:39.839951
Complete Duration,0:00:01.031310
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:03.260211
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:03.409225
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:03.579391
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:03.727467
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:03.882559
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:04.028350
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_1,2022-11-30 12:41:04.450295
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_1,2022-11-30 12:41:04.561607
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_2,2022-11-30 12:41:04.669911
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_2,2022-11-30 12:41:04.805069
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:41:04.984773
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:41:05.085339
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:05.255956
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:05.448223
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_5,2022-11-30 12:41:05.574929
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_5,2022-11-30 12:41:05.685894
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_1,2022-11-30 12:41:05.849732
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_1,2022-11-30 12:41:06.005066
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_2,2022-11-30 12:41:06.184965
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_2,2022-11-30 12:41:06.405060
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:41:06.504990
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:41:06.617956
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:06.749605
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:06.897215
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_5,2022-11-30 12:41:07.004853
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_5,2022-11-30 12:41:07.099733
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_1,2022-11-30 12:41:07.289801
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_1,2022-11-30 12:41:07.474928
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_2,2022-11-30 12:41:07.590245
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_2,2022-11-30 12:41:07.681053
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_3,2022-11-30 12:41:07.779916
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_3,2022-11-30 12:41:07.899816
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_4,2022-11-30 12:41:07.984728
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_4,2022-11-30 12:41:08.159333
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_5,2022-11-30 12:41:08.314804
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_5,2022-11-30 12:41:08.435055
Complete Duration,0:00:04.184207
Complete Duration,0:00:00.544508
Complete Duration,0:00:00.136609
Complete Duration,0:00:00.132399
Complete Duration,0:00:00.414627
Complete Duration,0:00:00.096671
Complete Duration,0:00:00.131021
Complete Duration,0:00:00.087436
Complete Duration,0:00:00.107642
Complete Duration,0:00:00.097828
Complete Duration,0:00:00.112503
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:47:00.485265
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:47:00.579335
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:47:00.703133
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:47:00.791796
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:47:00.908263
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:47:01.025499
Complete Duration,0:00:00.734879
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:47:03.218021
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:47:05.632033
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:47:07.674090
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:47:10.101769
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:47:12.105955
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:47:14.795993
Complete Duration,0:00:13.632354
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:47:17.485162
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:47:20.257960
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:47:23.236702
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:47:25.882432
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:47:28.353308
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:47:30.899127
Complete Duration,0:00:00.133021
Complete Duration,0:00:00.113202
Complete Duration,0:00:00.086562
Complete Duration,0:00:00.091333
Complete Duration,0:00:00.092366
7.9_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 18:49:38.956902
7.9_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:39.227171
7.6_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 18:49:39.483015
7.6_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:39.679913
7.2_raw.csv_filtered_by_correlation0_SNR0_all_replacement_strategy_0,2022-11-30 18:49:39.935542
7.2_raw.csv_filtered_by_correlation0_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:40.123666
Complete Duration,0:00:01.599516
7.9_raw.csv_filtered_by_correlation4_SNR0_all_replacement_strategy_0,2022-11-30 18:49:41.199717
7.9_raw.csv_filtered_by_correlation4_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:41.404780
7.6_raw.csv_filtered_by_correlation4_SNR0_all_replacement_strategy_0,2022-11-30 18:49:41.654404
7.6_raw.csv_filtered_by_correlation4_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:41.869382
7.2_raw.csv_filtered_by_correlation4_SNR0_all_replacement_strategy_0,2022-11-30 18:49:42.105777
7.2_raw.csv_filtered_by_correlation4_SNR0_individual_replacement_strategy_0,2022-11-30 18:49:42.326048
Complete Duration,0:00:01.474191
7.9_raw.csv_filtered_by_correlation4_SNR3_all_replacement_strategy_0,2022-11-30 18:49:42.839597
7.9_raw.csv_filtered_by_correlation4_SNR3_individual_replacement_strategy_0,2022-11-30 18:49:43.079440
7.6_raw.csv_filtered_by_correlation4_SNR3_all_replacement_strategy_0,2022-11-30 18:49:43.336248
7.6_raw.csv_filtered_by_correlation4_SNR3_individual_replacement_strategy_0,2022-11-30 18:49:43.509442
7.2_raw.csv_filtered_by_correlation4_SNR3_all_replacement_strategy_0,2022-11-30 18:49:43.708772
7.2_raw.csv_filtered_by_correlation4_SNR3_individual_replacement_strategy_0,2022-11-30 18:49:43.903557
Complete Duration,0:00:01.347667
7.9_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_0,2022-11-30 18:49:46.840449
7.9_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_0,2022-11-30 18:49:47.013325
7.6_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_0,2022-11-30 18:49:47.238572
7.6_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_0,2022-11-30 18:49:47.413369
7.2_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_0,2022-11-30 18:49:47.677282
7.2_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_0,2022-11-30 18:49:47.900510
Complete Duration,0:00:01.353219
7.9_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_3,2022-11-30 18:49:48.980328
7.9_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_3,2022-11-30 18:49:49.173571
7.6_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_3,2022-11-30 18:49:49.439719
7.6_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_3,2022-11-30 18:49:49.668330
7.2_raw.csv_filtered_by_correlation4_SNR2_all_replacement_strategy_3,2022-11-30 18:49:49.918256
7.2_raw.csv_filtered_by_correlation4_SNR2_individual_replacement_strategy_3,2022-11-30 18:49:50.130405
Complete Duration,0:00:00.141005
Complete Duration,0:00:00.138953
Complete Duration,0:00:00.137287
Complete Duration,0:00:00.146984
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:51:49.281201
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:51:54.537819
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:51:58.953046
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:52:03.932903
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:52:05.970948
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:52:08.319754
Complete Duration,0:00:23.833719
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-30 18:52:13.471381
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 18:52:19.705905
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-30 18:52:25.015392
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 18:52:31.174212
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_2,2022-11-30 18:52:33.841452
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_2,2022-11-30 18:52:36.616245
Complete Duration,0:00:00.136034
Complete Duration,0:00:00.141374
Complete Duration,0:00:00.095925
Complete Duration,0:00:00.098035
Complete Duration,0:00:00.099179
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:53:25.996375
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:53:31.340140
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:53:36.123114
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:53:41.809072
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:53:46.399500
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:53:51.869715
Complete Duration,0:00:30.745774
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:53:57.883239
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:54:03.497830
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:54:09.049570
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:54:14.757180
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_3,2022-11-30 18:54:18.692919
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_3,2022-11-30 18:54:21.323729
Complete Duration,0:00:00.087369
Complete Duration,0:00:00.097343
Complete Duration,0:00:00.086259
Complete Duration,0:00:00.097578
Complete Duration,0:00:00.083470
Complete Duration,0:00:00.103250
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:59:08.805606
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:59:08.893452
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:59:09.009101
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:59:09.094397
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_0,2022-11-30 18:59:09.203454
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_0,2022-11-30 18:59:09.290475
Complete Duration,0:00:00.655225
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:59:11.459369
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:59:13.704516
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:59:15.724560
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:59:17.857012
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_0,2022-11-30 18:59:19.643733
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_0,2022-11-30 18:59:21.702723
Complete Duration,0:00:12.290443
